SkierID,gender,Select_All_That_Apply
20155,m,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20156,m,"parkc, deerv, canyo"
20157,m,"solit, brton, parkc, deerv"
20158,f,"solit, sbird, altax"
20159,f,"parkc, deerv, canyo"
20160,f,"powmo, solit, brton"
20161,m,"sbasn, powmo, solit, sbird, deerv, canyo"
20162,f,"solit, brton, altax, parkc, deerv, canyo"
20163,f,"deerv, canyo"
20164,m,"sbasn, powmo"
20165,f,"beavm, powmo, sbird, altax"
20166,m,"sbasn, powmo"
20167,f,"deerv, canyo"
20168,m,"sbasn, brton, sbird, altax, deerv, canyo"
20169,f,"brton, parkc, deerv, canyo"
20170,f,"solit, parkc, canyo"
20171,f,"parkc, deerv, canyo"
20172,m,"solit, brton, canyo"
20173,m,"sbasn, powmo, solit"
20174,f,"sbasn, powmo, deerv, canyo"
20175,m,"solit, brton, altax"
20176,f,"sbird, altax, parkc"
20177,m,"brton, altax, parkc, deerv, canyo"
20178,f,"powmo, sbird"
20179,f,"sbasn, parkc, deerv, canyo"
20180,f,"sbird, altax"
20181,f,"brton, parkc, deerv, canyo"
20182,m,"solit, brton"
20183,m,"sbasn, parkc"
20184,m,sbird
20185,f,"powmo, solit, altax, deerv, canyo"
20186,m,"solit, sbird, altax"
20187,m,"sbird, altax"
20188,f,"beavm, sbasn, powmo"
20189,f,"sbasn, powmo, solit, sbird, altax"
20190,m,"brton, sbird, parkc, deerv"
20191,f,"sbasn, powmo, brton"
20192,m,"beavm, powmo, altax, parkc, canyo"
20193,m,"sbasn, powmo, solit, sbird"
20194,f,"sbasn, powmo, sbird, altax"
20195,m,"beavm, powmo, deerv"
20196,f,"powmo, solit, sbird"
20197,m,"solit, sbird"
20198,m,"beavm, sbasn, powmo, parkc"
20199,m,"beavm, powmo, solit, sbird, altax, parkc, deerv, canyo"
20200,f,"sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20201,f,"sbasn, powmo, solit, sbird, altax"
20202,f,"sbasn, powmo, solit, brton, sbird, altax"
20203,f,"beavm, sbasn"
20204,m,"brton, sbird"
20205,f,"sbird, altax"
20206,m,"beavm, sbasn, powmo, solit, sbird, altax, parkc, deerv, canyo"
20207,m,"powmo, solit, sbird, altax"
20208,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20209,f,"sbasn, powmo"
20210,f,"sbasn, powmo, deerv"
20211,m,"parkc, deerv, canyo"
20212,m,"powmo, solit, sbird, altax, parkc, deerv, canyo"
20213,f,"beavm, powmo, brton, parkc, canyo"
20215,m,"solit, sbird, altax"
20216,f,"powmo, sbird, altax, parkc"
20217,m,"powmo, sbird, altax"
20218,f,"solit, altax"
20219,f,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20220,m,"sbasn, sbird, altax"
20221,f,"sbird, deerv"
20222,m,"sbasn, parkc, deerv, canyo"
20223,f,"brton, parkc"
20224,m,"parkc, canyo"
20225,m,"sbird, altax"
20226,f,"parkc, deerv, canyo"
20227,m,"beavm, sbasn"
20228,m,"parkc, deerv, canyo"
20229,f,"beavm, powmo, solit"
20230,m,"sbasn, solit, brton, sbird, parkc, deerv"
20231,f,"powmo, brton, altax, parkc, canyo"
20232,f,"solit, sbird, altax, parkc, deerv"
20233,f,"parkc, deerv"
20234,f,"sbird, altax"
20235,m,"sbasn, powmo"
20236,f,"sbasn, powmo"
20237,f,"beavm, solit, brton, sbird, altax, parkc, canyo"
20238,f,"solit, brton, altax, canyo"
20239,m,powmo
20240,m,"solit, sbird, altax"
20241,f,"sbasn, powmo"
20242,m,"powmo, sbird"
20243,f,"parkc, deerv, canyo"
20244,m,"sbasn, powmo, solit, brton, parkc, deerv, canyo"
20245,m,"sbasn, powmo, brton, sbird, altax, canyo"
20246,f,"beavm, sbasn, powmo, deerv"
20247,f,"beavm, sbasn, powmo"
20248,f,"beavm, powmo, canyo"
20249,f,"beavm, sbasn, powmo, altax"
20250,f,"beavm, sbasn, powmo, sbird, altax"
20251,m,"solit, brton, sbird, parkc, deerv, canyo"
20252,f,"sbasn, solit, sbird"
20253,f,"sbasn, powmo, sbird, altax"
20254,m,"sbird, altax"
20255,m,"sbird, altax"
20256,f,"sbasn, powmo, brton"
20257,f,"sbasn, powmo, sbird, altax"
20258,m,"sbasn, brton, parkc"
20259,f,"solit, brton, parkc, canyo"
20260,f,"parkc, canyo"
20261,m,"solit, altax"
20262,m,"solit, brton, sbird, altax, parkc"
20263,m,"sbird, altax"
20265,f,"powmo, solit, sbird, altax"
20267,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, canyo"
20268,f,"beavm, sbasn, sbird, altax"
20269,m,"powmo, brton, sbird"
20270,m,"parkc, deerv, canyo"
20271,f,"solit, brton, sbird, parkc"
20272,m,"altax, parkc, deerv, canyo"
20273,f,"powmo, solit, brton, sbird, altax"
20274,f,"sbasn, powmo, sbird, altax"
20275,f,"beavm, powmo"
20276,f,"brton, altax, parkc"
20277,f,"parkc, deerv, canyo"
20278,f,"sbasn, powmo, solit, sbird, altax, canyo"
20279,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20280,f,"sbasn, powmo, solit, sbird"
20281,f,"beavm, powmo, solit, brton, sbird, altax, deerv, canyo"
20282,f,powmo
20283,m,"sbasn, powmo, brton, sbird, parkc, deerv, canyo"
20284,f,"sbasn, solit, altax, deerv"
20285,m,"altax, deerv"
20286,m,"sbasn, parkc, deerv, canyo"
20287,f,"brton, sbird, altax, deerv"
20288,m,"sbasn, powmo, solit, brton"
20289,m,"parkc, deerv, canyo"
20290,m,"sbasn, powmo, deerv"
20291,m,parkc
20292,f,"sbasn, powmo, solit, sbird, altax"
20293,f,"parkc, deerv, canyo"
20294,f,"sbird, altax"
20295,m,"solit, brton, sbird"
20296,m,"sbasn, canyo"
20297,m,"parkc, deerv, canyo"
20298,f,"parkc, deerv, canyo"
20299,f,"brton, parkc, deerv, canyo"
20300,m,"parkc, canyo"
20301,f,powmo
20302,m,"sbird, altax"
20303,f,"sbasn, powmo, sbird"
20304,f,"sbasn, powmo, solit, sbird, altax"
20305,f,"sbird, parkc, canyo"
20306,f,"solit, brton, sbird, altax, deerv"
20307,m,"sbasn, powmo, solit, sbird, deerv, canyo"
20308,m,"parkc, deerv, canyo"
20309,m,"solit, altax"
20310,f,"solit, sbird, altax, deerv"
20311,f,"powmo, solit, sbird, altax"
20312,m,"sbird, parkc, deerv, canyo"
20313,f,"sbasn, powmo, solit, sbird, altax"
20314,m,"powmo, solit, brton, altax"
20315,m,"powmo, solit, sbird, altax"
20316,f,"powmo, solit, sbird, altax"
20317,m,"beavm, sbasn, powmo, solit, altax"
20318,m,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20319,m,"sbasn, sbird, parkc, canyo"
20320,f,"sbird, altax"
20321,m,"beavm, solit, parkc"
20322,m,"sbasn, parkc, deerv, canyo"
20323,f,"sbird, altax"
20324,m,"sbasn, powmo, solit, sbird, altax"
20325,m,"sbasn, solit, sbird, altax"
20326,f,"solit, altax, parkc, deerv"
20327,f,"sbasn, parkc, deerv, canyo"
20328,m,"sbasn, powmo, brton"
20329,f,"sbasn, powmo, solit, sbird, canyo"
20330,f,"solit, sbird, altax"
20331,f,"parkc, deerv, canyo"
20332,m,"parkc, deerv, canyo"
20333,f,"parkc, deerv"
20334,m,"sbasn, powmo, solit, brton, sbird, altax"
20335,m,"sbasn, brton, altax, deerv, canyo"
20336,m,"solit, altax"
20337,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20338,m,"deerv, canyo"
20339,f,"parkc, deerv, canyo"
20340,m,"sbasn, sbird, deerv"
20341,f,"sbasn, parkc, deerv, canyo"
20342,f,"sbasn, altax, parkc"
20343,f,"parkc, deerv, canyo"
20344,m,"beavm, powmo, altax"
20345,m,"sbasn, sbird, altax"
20346,m,"parkc, deerv, canyo"
20347,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, canyo"
20348,m,"powmo, solit"
20349,f,"parkc, deerv, canyo"
20351,m,"beavm, powmo"
20352,m,"solit, sbird, altax"
20353,f,"powmo, solit, sbird"
20354,m,"sbasn, powmo, solit, brton, sbird, altax, deerv, canyo"
20355,m,"powmo, solit, sbird"
20356,m,"sbird, altax"
20357,m,"parkc, deerv, canyo"
20358,m,"parkc, deerv, canyo"
20359,m,"sbasn, powmo, solit, altax, deerv"
20360,m,"powmo, solit, sbird, altax"
20361,f,"sbird, altax"
20362,m,"beavm, powmo, parkc"
20363,f,"sbird, altax"
20364,m,"sbasn, sbird, altax"
20365,f,"sbasn, brton, sbird, altax"
20366,f,"solit, sbird, altax"
20367,f,"sbird, altax"
20368,m,"sbird, altax"
20369,m,"sbasn, powmo"
20370,f,"sbasn, solit, sbird"
20371,f,"beavm, sbasn, powmo, solit, sbird, altax"
20372,m,"sbird, altax"
20373,f,"solit, brton, parkc, deerv"
20374,m,"sbasn, powmo, altax, parkc, deerv, canyo"
20375,m,"sbasn, solit, sbird, altax"
20376,f,"solit, sbird, altax"
20378,m,"parkc, deerv, canyo"
20379,m,"sbasn, parkc"
20380,m,"parkc, deerv, canyo"
20381,m,"sbird, deerv"
20382,f,"sbasn, powmo, sbird, altax"
20383,m,"powmo, solit, sbird, altax"
20384,m,"sbasn, solit, sbird"
20385,f,"parkc, deerv"
20386,f,"solit, brton, altax, canyo"
20387,f,"parkc, deerv"
20388,f,canyo
20389,m,"solit, sbird"
20390,m,"solit, brton, altax, parkc"
20391,m,"beavm, powmo"
20392,f,"parkc, deerv, canyo"
20393,m,"beavm, powmo, altax"
20394,m,"sbasn, altax"
20395,m,"solit, altax, deerv, canyo"
20396,f,"parkc, deerv, canyo"
20397,f,beavm
20398,m,"sbasn, powmo, sbird"
20399,m,"sbasn, powmo"
20400,m,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20401,m,"powmo, solit, brton, sbird, altax"
20402,m,"powmo, solit, altax, canyo"
20403,f,"sbird, deerv, canyo"
20404,f,"solit, brton, sbird, altax, parkc, deerv, canyo"
20405,m,"solit, sbird, altax"
20406,m,"parkc, deerv, canyo"
20407,f,"sbasn, altax, parkc, deerv, canyo"
20408,m,"parkc, deerv, canyo"
20409,m,"sbasn, powmo"
20410,f,"parkc, deerv, canyo"
20411,f,"solit, sbird, altax"
20412,m,beavm
20413,m,"parkc, deerv, canyo"
20414,m,brton
20415,m,"parkc, canyo"
20416,f,"parkc, deerv"
20417,m,altax
20418,f,"solit, sbird, canyo"
20420,f,"sbasn, powmo"
20421,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20422,f,"sbasn, powmo, solit, sbird, parkc, deerv, canyo"
20423,f,"brton, altax"
20424,f,"sbasn, sbird, altax, deerv"
20425,f,"sbird, canyo"
20426,f,"parkc, deerv, canyo"
20427,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20428,f,"sbasn, powmo, altax"
20429,f,"beavm, sbasn"
20430,f,"sbasn, sbird, altax"
20431,m,"sbasn, solit, parkc, deerv"
20432,f,beavm
20433,m,"sbasn, powmo, solit, sbird, altax"
20434,m,"beavm, sbasn, powmo, solit, sbird, altax"
20435,f,"solit, parkc, deerv, canyo"
20436,m,"sbasn, powmo, sbird, altax"
20437,m,"solit, brton, altax"
20438,f,"sbasn, sbird, altax"
20439,f,"brton, sbird"
20440,f,"beavm, parkc"
20441,m,"sbird, altax"
20442,f,"solit, brton, sbird"
20443,m,"sbasn, parkc, deerv, canyo"
20444,f,"sbird, altax"
20445,m,"parkc, deerv, canyo"
20446,m,"sbasn, solit, sbird, altax"
20447,m,"parkc, deerv, canyo"
20448,m,"powmo, sbird, altax"
20449,m,"solit, altax, parkc, deerv, canyo"
20450,f,"sbasn, powmo, solit, sbird, altax"
20451,m,"sbasn, solit, brton, sbird"
20452,f,"solit, brton, altax, canyo"
20453,m,"parkc, deerv, canyo"
20454,f,"sbasn, powmo, solit, sbird, altax"
20455,m,"sbasn, powmo, solit, sbird, altax"
20456,f,"sbird, parkc, deerv"
20457,m,"sbasn, solit, brton, altax, canyo"
20458,m,"parkc, deerv, canyo"
20459,m,"sbasn, powmo, sbird, altax"
20460,f,"sbasn, parkc, deerv, canyo"
20461,f,"brton, sbird, deerv"
20462,m,"sbasn, powmo, brton, altax, deerv"
20463,m,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20464,m,"powmo, parkc"
20465,f,"parkc, deerv, canyo"
20466,f,beavm
20467,f,"solit, sbird, altax"
20468,f,solit
20469,f,"parkc, deerv, canyo"
20470,f,"powmo, solit, sbird, altax"
20471,f,"parkc, deerv, canyo"
20472,m,"sbasn, sbird, parkc"
20473,m,"altax, canyo"
20474,f,"parkc, deerv, canyo"
20475,m,"brton, sbird, altax"
20476,m,"sbird, altax"
20477,m,"parkc, canyo"
20478,m,"sbird, altax"
20479,m,"sbasn, powmo"
20480,m,"parkc, deerv, canyo"
20481,f,"solit, brton, parkc"
20482,f,"sbasn, parkc, deerv"
20483,m,"sbird, altax, parkc"
20484,f,"sbasn, parkc, deerv, canyo"
20485,f,"sbasn, powmo, solit, altax, parkc, deerv"
20486,m,"sbird, altax"
20487,m,"sbasn, powmo, altax, canyo"
20488,f,"altax, parkc, deerv"
20489,f,"sbasn, powmo, solit"
20490,f,parkc
20491,f,"parkc, deerv, canyo"
20492,m,"sbasn, powmo, solit"
20493,f,"beavm, powmo, deerv"
20494,m,"parkc, deerv, canyo"
20495,f,"powmo, solit, brton, sbird, parkc, deerv, canyo"
20496,m,"sbird, altax"
20497,f,"sbird, altax"
20498,m,"sbasn, powmo"
20499,m,"parkc, deerv, canyo"
20500,m,"sbasn, powmo, brton, sbird"
20501,m,"sbird, altax"
20502,m,"sbasn, powmo, deerv"
20503,m,"parkc, deerv, canyo"
20504,m,"sbird, altax"
20505,m,"sbasn, powmo, solit, sbird, altax"
20506,f,"sbasn, solit, sbird, altax, parkc"
20507,m,"parkc, deerv, canyo"
20508,m,"solit, sbird, altax, parkc, deerv"
20509,m,sbird
20510,f,"brton, altax"
20511,m,"powmo, solit, sbird, altax"
20512,f,"beavm, powmo, sbird"
20513,m,"parkc, deerv, canyo"
20514,m,"beavm, powmo, solit, sbird, altax, parkc, deerv, canyo"
20515,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20516,m,"sbasn, powmo"
20517,m,"beavm, powmo, altax"
20518,f,"sbasn, powmo, sbird, altax"
20519,f,"beavm, sbasn, powmo, altax, canyo"
20520,f,"sbird, altax"
20521,m,"solit, brton, altax"
20522,m,"altax, parkc, deerv, canyo"
20523,m,"brton, sbird"
20524,m,"brton, sbird"
20525,m,"solit, sbird, canyo"
20526,f,"solit, sbird, altax"
20527,m,"beavm, powmo, altax, canyo"
20528,f,"beavm, powmo"
20529,f,"solit, sbird"
20530,f,"sbasn, powmo, sbird, altax"
20531,f,"sbasn, powmo"
20532,f,"powmo, solit, sbird, altax"
20533,m,"sbird, altax"
20534,f,"sbasn, powmo, altax"
20535,m,"solit, sbird, altax"
20536,m,"beavm, sbasn, powmo"
20537,m,brton
20538,m,"parkc, deerv, canyo"
20539,m,"brton, sbird, deerv, canyo"
20540,m,"powmo, altax, canyo"
20541,m,"deerv, canyo"
20542,m,"beavm, sbasn, powmo, solit, sbird"
20543,f,"sbasn, powmo, solit"
20544,f,"parkc, deerv, canyo"
20545,m,"powmo, sbird, altax"
20546,m,"sbasn, powmo, solit, brton, altax, parkc, deerv"
20547,m,"sbasn, solit, brton, parkc"
20548,f,"sbird, parkc, deerv, canyo"
20549,f,"sbasn, solit, altax"
20550,f,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20551,f,"beavm, powmo, solit, sbird, altax"
20552,m,"beavm, sbasn"
20553,m,"parkc, deerv, canyo"
20554,f,"sbasn, powmo, sbird, altax"
20555,m,"sbird, parkc, deerv"
20556,m,"powmo, solit"
20557,f,"sbasn, powmo"
20558,f,"sbasn, powmo, solit, sbird"
20559,f,"solit, brton, sbird"
20560,m,"sbasn, powmo, solit, sbird, altax"
20561,m,"beavm, sbasn, powmo"
20562,f,"sbasn, sbird, altax, parkc"
20563,m,"powmo, solit, sbird, altax"
20564,m,"beavm, sbird"
20565,m,"sbasn, solit, sbird"
20566,m,"beavm, sbasn, powmo"
20567,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, deerv"
20568,f,"solit, altax"
20569,f,"sbasn, powmo, sbird, altax"
20570,f,"powmo, solit, sbird"
20571,m,"sbasn, parkc, deerv, canyo"
20572,f,"beavm, powmo, brton, sbird, altax, parkc, deerv, canyo"
20573,f,"beavm, sbasn, altax"
20574,m,"brton, parkc, canyo"
20575,f,"brton, sbird, parkc"
20576,m,"beavm, sbasn, powmo, solit, sbird, altax"
20577,m,"beavm, powmo, altax"
20578,m,"powmo, sbird, altax, deerv, canyo"
20579,m,"sbasn, sbird, altax"
20580,f,"beavm, sbasn, powmo"
20581,f,"sbird, altax"
20582,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20583,m,"sbird, altax"
20584,m,"sbird, altax"
20585,m,beavm
20586,m,"parkc, deerv, canyo"
20587,f,"solit, altax"
20588,f,"solit, sbird, altax"
20589,f,"beavm, sbasn, powmo, canyo"
20590,m,"beavm, powmo"
20591,m,powmo
20592,f,"solit, brton, altax, parkc, deerv"
20593,m,"sbasn, solit, sbird, altax"
20594,m,"solit, brton, sbird, parkc, deerv, canyo"
20595,m,"solit, sbird"
20596,f,altax
20597,m,"solit, sbird, altax"
20598,m,"solit, brton, sbird, deerv, canyo"
20599,m,powmo
20600,m,"sbird, altax"
20601,f,"beavm, sbasn, altax, canyo"
20602,m,"beavm, sbasn, powmo"
20603,f,powmo
20604,m,"sbasn, powmo, solit, sbird, altax"
20605,f,"sbird, altax"
20606,f,"sbird, altax"
20607,m,"beavm, powmo, solit, brton, sbird, altax, parkc, canyo"
20608,f,"sbasn, parkc, deerv, canyo"
20609,f,"sbasn, powmo, sbird"
20610,m,"deerv, canyo"
20611,f,"beavm, sbird, deerv, canyo"
20612,f,"beavm, sbasn, powmo, altax"
20613,m,"sbasn, powmo, sbird, altax"
20614,f,"brton, sbird"
20615,f,"beavm, sbasn, powmo, sbird, altax"
20616,m,"solit, deerv"
20617,f,"sbird, altax"
20618,f,"altax, parkc, deerv, canyo"
20619,m,"sbasn, powmo"
20620,m,"beavm, sbasn, powmo, sbird, parkc"
20621,f,"sbasn, powmo, solit"
20622,f,"sbasn, sbird, parkc, deerv, canyo"
20623,m,"sbasn, powmo, solit, sbird, altax"
20624,f,"sbird, altax"
20625,m,"beavm, powmo, altax"
20626,f,"powmo, solit, sbird, altax"
20627,m,"beavm, sbasn, powmo"
20628,f,"beavm, deerv"
20629,m,"sbasn, parkc, deerv, canyo"
20630,m,"solit, brton"
20631,m,"sbasn, solit, sbird, parkc, deerv, canyo"
20632,f,"sbasn, powmo"
20633,f,"sbird, altax"
20634,m,"beavm, sbasn, powmo, sbird"
20635,f,"sbasn, parkc, deerv, canyo"
20636,m,"sbasn, solit, brton, altax"
20637,f,"powmo, solit, sbird, altax"
20638,m,brton
20639,f,"parkc, canyo"
20640,m,"sbasn, parkc, deerv, canyo"
20641,m,brton
20642,m,"sbasn, powmo, sbird, altax"
20643,f,"beavm, powmo, solit, sbird, altax, parkc, deerv, canyo"
20644,f,"beavm, powmo, solit"
20645,f,"brton, sbird"
20646,f,"powmo, sbird, altax"
20647,m,"sbasn, powmo, solit, sbird"
20648,m,"altax, deerv"
20649,f,"powmo, solit, sbird, altax"
20650,m,"sbasn, solit, brton, sbird, altax"
20651,f,powmo
20652,f,"powmo, solit"
20653,f,"beavm, sbird"
20654,m,"beavm, sbasn, powmo"
20655,m,"sbird, altax"
20656,f,"sbasn, powmo, solit, sbird"
20657,m,"solit, altax"
20658,m,"sbasn, solit, sbird"
20659,f,"beavm, sbasn, solit, brton, sbird, altax, parkc, deerv, canyo"
20660,m,brton
20661,m,"sbird, altax, parkc, deerv"
20662,f,"sbird, parkc, deerv"
20663,m,"solit, altax, parkc"
20664,f,"sbasn, solit, sbird, altax"
20665,f,"powmo, brton, altax, parkc, deerv, canyo"
20666,f,"altax, canyo"
20667,m,powmo
20668,m,"solit, sbird"
20669,m,"sbasn, powmo"
20670,f,"solit, brton, parkc"
20671,f,"powmo, solit, sbird, altax"
20672,m,"powmo, sbird"
20673,m,"brton, sbird, altax, deerv"
20674,m,"parkc, deerv, canyo"
20675,f,"sbird, altax, parkc, deerv, canyo"
20676,m,solit
20677,m,"parkc, deerv, canyo"
20678,f,"sbird, altax"
20679,f,"altax, deerv"
20680,f,brton
20681,m,"sbird, altax"
20682,m,"sbasn, sbird, altax, parkc"
20683,m,"sbird, parkc, deerv, canyo"
20684,m,"brton, deerv, canyo"
20685,f,"solit, brton"
20686,f,"parkc, deerv, canyo"
20687,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20688,f,"parkc, deerv, canyo"
20689,m,"sbasn, powmo, altax"
20690,m,"parkc, deerv, canyo"
20691,f,"sbird, altax, canyo"
20692,f,"powmo, solit, brton, sbird, altax, canyo"
20693,m,"parkc, deerv, canyo"
20694,m,"powmo, sbird"
20695,m,"parkc, deerv, canyo"
20696,m,"powmo, sbird"
20697,m,"sbasn, powmo, solit, sbird, altax"
20698,m,"sbird, altax"
20699,f,"powmo, altax"
20700,f,"sbasn, powmo, solit, sbird, altax"
20701,f,"sbasn, solit, brton, sbird"
20702,m,"sbasn, solit, sbird, altax, parkc, deerv"
20703,m,"sbasn, deerv, canyo"
20704,m,"sbasn, powmo"
20705,m,"solit, brton"
20706,m,"powmo, altax"
20707,f,"powmo, sbird, altax, deerv"
20708,f,"powmo, sbird, altax"
20709,m,"beavm, sbasn, powmo, solit, sbird, altax"
20710,m,"parkc, deerv, canyo"
20711,m,"sbasn, solit, brton, altax"
20712,f,sbird
20713,m,"sbird, altax"
20714,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20715,m,"parkc, deerv, canyo"
20716,f,"parkc, deerv, canyo"
20717,f,"sbasn, powmo, solit, sbird, altax, canyo"
20718,m,"sbasn, sbird, altax, parkc"
20719,f,"sbasn, parkc, deerv, canyo"
20720,m,"sbasn, powmo, solit, sbird, altax"
20721,m,solit
20722,m,"sbasn, powmo, brton, altax"
20723,m,"sbasn, parkc"
20724,m,"sbasn, powmo, parkc"
20725,f,"sbasn, powmo, solit, sbird, altax"
20726,m,"sbasn, sbird, altax"
20727,m,"parkc, deerv, canyo"
20728,f,"brton, sbird, altax, canyo"
20729,f,"parkc, deerv, canyo"
20730,m,"sbird, altax"
20731,m,"sbasn, powmo, altax, parkc"
20732,m,powmo
20733,f,"altax, parkc, deerv, canyo"
20734,f,"beavm, powmo, solit, sbird, altax"
20735,m,"solit, parkc"
20736,f,"sbird, altax"
20737,f,"beavm, powmo, solit, brton, sbird, altax, parkc, canyo"
20738,f,"sbird, altax, parkc"
20739,m,"powmo, solit, sbird, altax"
20740,f,"solit, brton"
20741,m,"powmo, solit, brton, sbird, altax"
20742,f,"solit, sbird, deerv"
20743,f,"altax, parkc, deerv, canyo"
20744,f,"sbasn, sbird, altax"
20745,m,"parkc, deerv, canyo"
20746,f,"brton, sbird"
20747,f,"solit, sbird"
20748,m,"solit, brton, sbird, canyo"
20749,f,"powmo, deerv"
20750,f,"powmo, sbird"
20751,f,"sbasn, powmo, sbird"
20752,m,"beavm, sbasn, powmo"
20753,f,"sbasn, powmo"
20754,f,"beavm, powmo, sbird"
20755,m,"powmo, solit, sbird, altax"
20756,f,"sbasn, altax, parkc, deerv, canyo"
20757,f,brton
20758,f,"solit, sbird"
20759,m,"sbasn, powmo, solit"
20760,m,"powmo, sbird"
20761,f,"powmo, altax, deerv"
20762,f,"beavm, sbasn, powmo, sbird, altax, parkc, deerv, canyo"
20763,f,"sbasn, powmo, sbird"
20764,f,"sbird, altax"
20765,f,"brton, sbird, parkc, canyo"
20766,m,powmo
20767,f,beavm
20768,f,"sbasn, powmo, sbird, altax"
20769,f,"sbasn, powmo, sbird"
20770,m,"solit, brton, sbird, parkc"
20771,m,powmo
20772,m,"sbasn, powmo, altax"
20773,f,"solit, sbird"
20774,m,"sbasn, powmo, sbird, altax"
20775,f,"sbasn, powmo, solit, sbird, altax"
20776,f,"sbird, altax, deerv"
20777,m,"sbasn, powmo, sbird"
20778,f,"beavm, powmo, solit, brton, altax, parkc, deerv, canyo"
20779,f,"parkc, deerv, canyo"
20780,m,"sbasn, powmo, brton, altax, parkc, deerv"
20781,m,"solit, sbird, altax"
20782,m,"solit, sbird, altax"
20783,m,"sbasn, powmo, sbird, altax"
20784,m,"parkc, deerv, canyo"
20785,m,solit
20786,f,"beavm, solit, brton, sbird, altax, parkc, deerv, canyo"
20787,f,"solit, brton"
20788,f,"sbasn, powmo"
20789,m,"sbasn, powmo"
20790,f,"powmo, altax, deerv, canyo"
20791,m,"solit, sbird, altax"
20793,m,"sbasn, solit, sbird, altax"
20794,m,"sbasn, sbird, parkc, deerv"
20795,m,"sbasn, powmo, solit, sbird, altax"
20796,m,"sbasn, powmo"
20797,f,"parkc, deerv, canyo"
20798,f,"powmo, solit, sbird, altax"
20799,f,"parkc, deerv, canyo"
20800,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
20801,f,"beavm, powmo, solit, brton, altax, parkc, deerv, canyo"
20802,m,"solit, brton"
20803,f,powmo
20804,m,"powmo, sbird, altax"
20805,m,"parkc, deerv, canyo"
20806,f,"sbasn, powmo, solit, sbird, altax"
20807,m,"sbasn, powmo"
20808,f,"sbasn, solit, parkc, deerv, canyo"
20809,f,"sbird, altax, parkc"
20810,m,"solit, altax"
20811,f,"parkc, deerv, canyo"
20812,m,"beavm, sbasn, powmo, solit, sbird, altax, deerv"
20813,f,"sbasn, powmo"
20814,m,"sbasn, powmo, sbird"
20815,f,altax
20816,m,"parkc, deerv, canyo"
20817,m,"sbasn, powmo, solit, sbird, altax, deerv"
20818,m,"parkc, deerv, canyo"
20819,m,"sbird, parkc, deerv, canyo"
20821,f,"parkc, deerv, canyo"
20822,m,brton
20823,f,"parkc, deerv, canyo"
20824,f,"solit, brton, altax"
